"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.maxSupply","metaResult.properties.creators","metaResult.image"
"[""HgnUqjXCGUmLqjsHHZNK4hpJZwqfr8JHsCiaFXzpycnt"",""7GLTRMT5U8ANioxzNiGoLmsZFqE4h3JQvxqKysVLVhys""]","Invitation: Royal Bears","[0,100]","RBI","https://arweave.net/fNpJH4QZl2Ykn_lFdHGdMic-bLkcFCKN0YDtMKqx2jk","[1,0]",true,"Gozt8Mt8YUAVScUa2niNyVbhLjx4z3J7ttqCE1MVSfP6",true,"7GLTRMT5U8ANioxzNiGoLmsZFqE4h3JQvxqKysVLVhys","https://explorer.solana.com/address/Gozt8Mt8YUAVScUa2niNyVbhLjx4z3J7ttqCE1MVSfP6","Invitation: Royal Bears","RBI","Congratulations on receiving this Royal invite! The bears have recognized you as a special individual. Be sure to check us out on Twitter and royalbears.art — and also, be sure to keep a diamond-handed hold of this NFT...",0,"https://twitter.com/royalbears_",,,,"[{""uri"":""https://arweave.net/4KMwPtr0UgXZd_GIOnrcic_RV3y-VMR7WSQCGlD4br4?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""7GLTRMT5U8ANioxzNiGoLmsZFqE4h3JQvxqKysVLVhys"",""share"":100}]","https://arweave.net/4KMwPtr0UgXZd_GIOnrcic_RV3y-VMR7WSQCGlD4br4?ext=png"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Galactite shard","[20,20,20,20,20]","LWS","https://arweave.net/vPcZJ7nfNi88UJwTRq8brT7_fFMD7rrJNWNyxVKeSO8","[1,0,0,0,0]",false,"Bnt2JGwBFjFB2UHbpMz8541a4Bh5jtDH9KZw82DHwb5W",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/Bnt2JGwBFjFB2UHbpMz8541a4Bh5jtDH9KZw82DHwb5W","Galactite shard","LWS","A fractured piece of a rare, primordial resource; Galactite is most notably found as a power source in Ancient Runic Technology.
While a small amount, it remains precious nonetheless.",500,"https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Uncommon""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/back.png"",""type"":""image/png""}]","html",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]","https://arweave.net/1XTRXOK7ytymPOGrmZuq47T-nqu-0NVw73EXdaYgvpg/main.png"
"[""Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh"",""DaoSrx3wBdRM8oATwYwfD8BTkHwBibVVv2SLR8LMDnLP"",""7NsngNMtXJNdHgeK4znQDZ5xVzT2nkGoGRGhMWApejCV""]","#297","[0,50,50]","PSG","https://cdn.piggygang.com/meta/08543f177b0b4f0dc9f8c61ae5591243.json","[1,0,0]",true,"9pBUQJAkMeMpqGsa3QDBpRJ5zBstrHaHdzo3u3z2r6eT",false,"Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh","https://explorer.solana.com/address/9pBUQJAkMeMpqGsa3QDBpRJ5zBstrHaHdzo3u3z2r6eT","#297","PSG","10,000 cute & cruel piggies living on the Solana lands. Each of them are randomly generated with more than 90+ hand drawn traits!",500,"https://piggygang.com","[{""trait_type"":""Name"",""value"":""#297""},{""trait_type"":""Background"",""value"":""Purple""},{""trait_type"":""Body"",""value"":""Salmon""},{""trait_type"":""Clothes"",""value"":""Star Tee""},{""trait_type"":""Earring"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""3D Glasses""},{""trait_type"":""Head"",""value"":""Propeller Hat""},{""trait_type"":""Mouth"",""value"":""Lick""}]",,,"[{""uri"":""https://cdn.piggygang.com/imgs/08543f177b0b4f0dc9f8c61ae5591243.jpg"",""type"":""image/jpeg""}]","image",,"[{""address"":""Pigv3gFWLWJL8QwrFBkdZLe1RYzNJTSJPGEUNVimJjh"",""share"":100}]","https://cdn.piggygang.com/imgs/08543f177b0b4f0dc9f8c61ae5591243.jpg"
"[""6hmxACGdgp2x9dpJS7N8vh6KxjrYvAMh5CBuH3jEE1gx"",""D3vzYim24HyG422mT3oV4TFQhy4VJx15peaa6a8VhwLo""]","Temporal X Skeleton Crew","[0,100]","","https://arweave.net/-3uBCCiDg-3IdF5zsGVsROUC5whvUPx-MAs55SqRV9Q","[1,0]",true,"5C8L5g1RvSbAu8SkrepkXEm7j6pkUcpvhMTEeYnt4yqd",true,"5jy6KLh3k6uf2aRTiqgNXWaCATtCevs8HbGsnso1VK7Q","https://explorer.solana.com/address/5C8L5g1RvSbAu8SkrepkXEm7j6pkUcpvhMTEeYnt4yqd","Temporal X Skeleton Crew","","Developed by our customized styleGAN algorithm, Temporal is a collection filled with artistic diversity throughout the eras of time.",500,"","[{""trait_type"":""Art Style"",""value"":""Basquait""}]","Skeleton Crew Airdrop & More","","[{""uri"":""https://www.arweave.net/qt30ju3EkSFFUMkTjINQvv8quC6UHav9ks_SU7OaTNU?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""D3vzYim24HyG422mT3oV4TFQhy4VJx15peaa6a8VhwLo"",""share"":100}]","https://www.arweave.net/qt30ju3EkSFFUMkTjINQvv8quC6UHav9ks_SU7OaTNU?ext=png"
"[""6PTSaVPGLzzgAqw9veQUVKhW2ggsEaV5ghBeLsQn2GVN"",""FHJKrc5MJJQLhj2FqiTfNnvLj59wEmaXVfozmp7JKj2A""]","The Tower #397-8","[0,100]","TWRDAO","https://arweave.net/JZviJmBk2wN0qhAk1c5dGYV5Z7oqZRybsGPUgm1kGE8","[1,1]",true,"Tonw6LwqSDLQZfkSHVsq8CPSWaSb5t8qP7UWTPhiKFZ",true,"GcrjZXzmNDyGDt646hy4ziWNa5ziGAMNdXGdQcDtnBaV","https://explorer.solana.com/address/Tonw6LwqSDLQZfkSHVsq8CPSWaSb5t8qP7UWTPhiKFZ","The Tower #397-8","TWRDAO","Residences inside a futuristic skyscraper in the metaverse. Home of the TowerDAO.",500,"https://towerdao.com/enter-the-tower/397/8","[{""trait_type"":""Story"",""value"":397},{""trait_type"":""Room"",""value"":8},{""trait_type"":""Wall"",""value"":""Gold Bricks""},{""trait_type"":""Wall Item"",""value"":""Star Sign""},{""trait_type"":""Floor"",""value"":""Sand""},{""trait_type"":""Floor Item"",""value"":""Sneks""},{""trait_type"":""Big Item"",""value"":""Lunch Dining Table""},{""trait_type"":""Small Item 1"",""value"":""Brown Coathanger""},{""trait_type"":""Small Item 2"",""value"":""Normal Loot""},{""trait_type"":""View"",""value"":""Blue5""},{""trait_type"":""Background"",""value"":""White""}]","The Tower","TowerDAO","[{""uri"":""https://www.arweave.net/vrGY0x6fL0Ih3zH7dVsULyl8PVpU1eWTgs8B1sxEpSo?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""FHJKrc5MJJQLhj2FqiTfNnvLj59wEmaXVfozmp7JKj2A"",""share"":100}]","https://www.arweave.net/vrGY0x6fL0Ih3zH7dVsULyl8PVpU1eWTgs8B1sxEpSo?ext=png"
"[""GvfzXZTkcfegMED1Fvkvore5M7yrB3k6JL5P9DNQGGYy"",""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf""]","Reflections","[99,1]","SKULL","https://arweave.net/dYoe3TEoYvBhwjyUJ0sE5BYv_X5NWHq24eZ0K85vp54","[0,1]",false,"HskQi8iYshbcQrN5FRFXBQ1PdFCEH4eDdQN7MYBTDVPC",false,"skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf","https://explorer.solana.com/address/HskQi8iYshbcQrN5FRFXBQ1PdFCEH4eDdQN7MYBTDVPC","Reflections","SKULL","Sky and water blend together in this short collection of images featuring one of Sierra Nevada's pristine alpine lakes.",800,"https://skeletoncrew.rip/airdrops/22","[{""trait_type"":""ARTIST"",""value"":""Tom Hellauer""}]",,,"[{""uri"":""https://www.arweave.net/8uvUlTxId9F5B7eJLEMik3S6LjzI3OKqajUAEyEKAy8?ext=jpg"",""type"":""image/jpeg""},{""uri"":""https://www.arweave.net/uMR3u7SBRre3u_4Btq_jVEnJ4ix3LbQlss45DbSQpfc?ext=mov"",""type"":""video/quicktime""}]","video",,"[{""address"":""GvfzXZTkcfegMED1Fvkvore5M7yrB3k6JL5P9DNQGGYy"",""share"":99},{""address"":""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""share"":1}]","https://www.arweave.net/8uvUlTxId9F5B7eJLEMik3S6LjzI3OKqajUAEyEKAy8?ext=jpg"
"[""4LNZ2cxr8SApFXEjbfyPRgVPyWBMGn6s1TvmuRq3UNM6"",""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW""]","Eggplant Elixir","[0,100]","Elixir","https://arweave.net/fmGLUmPMCWZiZmFdv1PfosfYNqQ63LA42DKLNWSh-qE","[1,0]",true,"FUy5Ui7N3WrX7BvLmdBKkznMFrNvA4MwRw4ZRGmxhD1H",true,"Cubs2Q7qt5arbTDNBBAZv3gLjYnjCbupA6RuwWkneUrs","https://explorer.solana.com/address/FUy5Ui7N3WrX7BvLmdBKkznMFrNvA4MwRw4ZRGmxhD1H","Eggplant Elixir","Elixir","It causes mutation",750,"","[{""trait_name"":""Elixir"",""value"":""Eggplant""}]",,,"[{""uri"":""https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"",""type"":""image/png""}]",,,"[{""address"":""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW"",""share"":100}]","https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Lacunar Leech","[20,20,20,20,20]","LWS","https://arweave.net/Wa_3suL7I18jP00cVhjy4EPB7hFJMmJmph-6_lBm6Ho","[1,0,0,0,0]",false,"3rN2i52PVaGMQAhZ8zANPgVvczjWybeNokRCsT9PLMu5",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/3rN2i52PVaGMQAhZ8zANPgVvczjWybeNokRCsT9PLMu5","Lacunar Leech","LWS","A parasitic worm that feeds on Voidmatter and anything else unlucky enough to stand between it and a meal.
Lacunar Leeches are the only known organism to produce Saalt; a rare mineral that can be used to induce a trance-like state.",500,"https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Uncommon""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/back.png"",""type"":""image/png""}]","html",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]","https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png"
"[""DnP3GRVqtR9vjxMZH4PcFuGZ4ZqhbNqoGzJuTrHACK6f"",""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B""]","Grim #1081","[0,20,28,26,26]","GRIM","https://arweave.net/ZrCOdmWsgmicDnBRwwya_C3DG4DEdIQfdLpWEHDKNOM","[1,0,0,0,0]",true,"GWHaru2oNNBGw5Z3nTM5mTSjNcqQMNBeGU3jLrnjvEzX",true,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/GWHaru2oNNBGw5Z3nTM5mTSjNcqQMNBeGU3jLrnjvEzX","Grim #1081","GRIM","The Grim Syndicate is a collection of 10,000 generated Grims that do the dirty work of playing afterlife janitors across all planes of existence; in fetching those stubborn Souls who vacate their living vessels but aren’t ready to move on to the Ethereal Realm. What you call a haunting, these Reaper Agents call “all in a day’s work”.",500,"https://grimsyndicate.com","[{""trait_type"":""Background"",""value"":""Red""},{""trait_type"":""Arsenal Back"",""value"":""None""},{""trait_type"":""Base"",""value"":""Gray - Fangs""},{""trait_type"":""Outfit"",""value"":""Overalls""},{""trait_type"":""Outerwear"",""value"":""None""},{""trait_type"":""Decoration"",""value"":""None""},{""trait_type"":""Nose"",""value"":""Narrow""},{""trait_type"":""Arsenal Front"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Bored""},{""trait_type"":""Headwear"",""value"":""Spring Break Visor""},{""trait_type"":""ID"",""value"":1081},{""trait_type"":""Rank"",""value"":7548}]","Grim Syndicate","Grim Syndicate","[{""uri"":""https://www.arweave.net/AGWQ0QIw8Z1OZoYrum9NlLwDKIPyLSHEHLTXYt3LgQE?ext=png"",""type"":""image/png""}]",,,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":28},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":26},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":26}]","https://www.arweave.net/AGWQ0QIw8Z1OZoYrum9NlLwDKIPyLSHEHLTXYt3LgQE?ext=png"
"[""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT""]","Solgen #66","[35,25,20,20,0]","solg","https://arweave.net/QVKsm1ZgqdvoWMVnf650-uQwgYpc_-DkMNdyds1t8O8","[0,0,0,0,0]",true,"3EgRmLZh9HauARJm8gcuJ81py7rrG2vABAuoCwaGxx3M",true,"7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT","https://explorer.solana.com/address/3EgRmLZh9HauARJm8gcuJ81py7rrG2vABAuoCwaGxx3M","Solgen #66","solg","7777 awe-inspiring semi-generative fractals that transcend reality. Each of these psychedelic pieces will both soothe and expand horizons with their otherworldly aura.",250,"https://solgen.io","[{""trait_type"":""rarity"",""value"":""common""}]","Solgen Alpha","Solgen","[{""uri"":""https://arweave.net/HTxyXXF49AF1kNq0b4P-_GVxp3p284IFCOWNL-avF7U?ext=png"",""type"":""https://arweave.net/HTxyXXF49AF1kNq0b4P-_GVxp3p284IFCOWNL-avF7U?ext=png""}]","image",,"[{""address"":""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""share"":35},{""address"":""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""share"":25},{""address"":""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""share"":20},{""address"":""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""share"":20},{""address"":""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT"",""share"":0}]","https://arweave.net/HTxyXXF49AF1kNq0b4P-_GVxp3p284IFCOWNL-avF7U?ext=png"
"[""DnP3GRVqtR9vjxMZH4PcFuGZ4ZqhbNqoGzJuTrHACK6f"",""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B""]","Grim #9137","[0,20,28,26,26]","GRIM","https://arweave.net/U6OVHzy8UawZd_RyLq1xdRdJm8YBYb7VzZDbblGhPKQ","[1,0,0,0,0]",true,"4jeGHHLdfCPT8HZeWsG2Mq4ojBB4t1umQNwMwx8rqszV",true,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/4jeGHHLdfCPT8HZeWsG2Mq4ojBB4t1umQNwMwx8rqszV","Grim #9137","GRIM","The Grim Syndicate is a collection of 10,000 generated Grims that do the dirty work of playing afterlife janitors across all planes of existence; in fetching those stubborn Souls who vacate their living vessels but aren’t ready to move on to the Ethereal Realm. What you call a haunting, these Reaper Agents call “all in a day’s work”.",500,"https://grimsyndicate.com","[{""trait_type"":""Background"",""value"":""Blue""},{""trait_type"":""Arsenal Back"",""value"":""None""},{""trait_type"":""Base"",""value"":""Aquarium - Default""},{""trait_type"":""Outfit"",""value"":""Turtleneck (Blue)""},{""trait_type"":""Outerwear"",""value"":""None""},{""trait_type"":""Decoration"",""value"":""None""},{""trait_type"":""Nose"",""value"":""Triangular""},{""trait_type"":""Arsenal Front"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Glasses (Half-moon)""},{""trait_type"":""Headwear"",""value"":""Crimson Beret""},{""trait_type"":""ID"",""value"":9137},{""trait_type"":""Rank"",""value"":7959}]","Grim Syndicate","Grim Syndicate","[{""uri"":""https://www.arweave.net/8KsR-M7IWwIMSYQ_38zwSycD4dLW18keE3L7ce1ypwg?ext=png"",""type"":""image/png""}]",,,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":28},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":26},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":26}]","https://www.arweave.net/8KsR-M7IWwIMSYQ_38zwSycD4dLW18keE3L7ce1ypwg?ext=png"
"[""4LNZ2cxr8SApFXEjbfyPRgVPyWBMGn6s1TvmuRq3UNM6"",""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW""]","Eggplant Elixir","[0,100]","Elixir","https://arweave.net/aZ_RheCmGJl6f3A3k8ZBkIqRZOokZkUMWasdSiHohsw","[1,0]",true,"9MV85TWG3cakAa5CkyMNHMK34PFpQqL5zm3iuRwRPFGL",true,"Cubs2Q7qt5arbTDNBBAZv3gLjYnjCbupA6RuwWkneUrs","https://explorer.solana.com/address/9MV85TWG3cakAa5CkyMNHMK34PFpQqL5zm3iuRwRPFGL","Eggplant Elixir","Elixir","It causes mutation",750,"","[{""trait_name"":""Elixir"",""value"":""Eggplant""}]",,,"[{""uri"":""https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"",""type"":""image/png""}]",,,"[{""address"":""E4ca1QgJdpGaMfRWYcdKpMAWWurJ3YhVJHg4wXUw7pAW"",""share"":100}]","https://arweave.net/RG--mMvj2_jjMs3XQU-8eBZQSfiotMAqunwgQS2-P2U?ext=png"
"[""EkdRk5DcepUknue16g2bxd5FEcL4CpeeCqgcj2Xh98sX"",""82UrZrAYbRdHbGXSutsWrBSL6sNSXVS3DtgHfnTGs1bu"",""JM4KXKpHzUk4KziUGBBCnnKFeLzLiaJyttTGRuF9Pn9"",""En5opU25LPm6GrHWLa3osBuPTSg3QyUg5EM1RR9sgfLn""]","Cyber Samurai #2423","[0,40,55,5]","CSAMURAI","https://arweave.net/ae8oAB5NFv5PSneZvLY8unTf7W0Izqo18-bQUO9Lt9w","[1,0,1,0]",true,"7c2kXDbB4DTTzBw8JfSGm1EqcFasyajjcMXQ4DhMD9H7",true,"JM4KXKpHzUk4KziUGBBCnnKFeLzLiaJyttTGRuF9Pn9","https://explorer.solana.com/address/7c2kXDbB4DTTzBw8JfSGm1EqcFasyajjcMXQ4DhMD9H7","Cyber Samurai #2423","CSAMURAI","The Cyber Samurai have a mission to protect Degens from Rug Pulls and bring harmony to the Metaverse.",500,"https://cybersamurai.co","[{""trait_type"":""Background"",""value"":""Green""},{""trait_type"":""Base"",""value"":""Golden""},{""trait_type"":""Hair"",""value"":""Devil Horns""},{""trait_type"":""Eyes"",""value"":""Samurai Ski Shades""},{""trait_type"":""Mouth"",""value"":""None""},{""trait_type"":""Outfit"",""value"":""White Shirt""},{""trait_type"":""Weapons"",""value"":""Empty | Katana""}]","Cyber Samurai Genesis Collection","Cyber Samurai","[{""uri"":""https://www.arweave.net/e0J7Wy0diRnU7ifgyzyxg4vvibbEHSa3lIz0wY4DMEw?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""82UrZrAYbRdHbGXSutsWrBSL6sNSXVS3DtgHfnTGs1bu"",""share"":40},{""address"":""JM4KXKpHzUk4KziUGBBCnnKFeLzLiaJyttTGRuF9Pn9"",""share"":55},{""address"":""En5opU25LPm6GrHWLa3osBuPTSg3QyUg5EM1RR9sgfLn"",""share"":5}]","https://www.arweave.net/e0J7Wy0diRnU7ifgyzyxg4vvibbEHSa3lIz0wY4DMEw?ext=png"
"[""22aCNyykzcpX6r1ThuZLoqgMHSzsByBBz5bbNkqpMP4q"",""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz""]","SMTB #851","[0,100]","SMTB","https://arweave.net/y-6-Zdl5_-l7VHfownJSAwUsCIaZl8vDg2aBuDIaSIY","[1,0]",true,"Bzv6WzdqCgyXTqWHBmqLBxju7pFJdpiM6omWCHFKeeY4",true,"EjK1TdGpERq79qf4xHX9PTYbpHQ3h7dLqKsd3X7jcaUW","https://explorer.solana.com/address/Bzv6WzdqCgyXTqWHBmqLBxju7pFJdpiM6omWCHFKeeY4","SMTB #851","SMTB","3333 generative NFTs embodying good vibes and empowerment. Earn free $VIBE and revenue share from Vibing Studios projects.",650,"https://monkettes.io/851","[{""trait_type"":""Background"",""value"":""Royal Blue""},{""trait_type"":""Skin"",""value"":""Skeleton""},{""trait_type"":""Earring"",""value"":""None""},{""trait_type"":""Lipstick"",""value"":""Skeleton""},{""trait_type"":""Hats"",""value"":""Afro""},{""trait_type"":""Clothes"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Red Shades""},{""trait_type"":""Sparkle"",""value"":""None""}]","Solana Monkette Business","Solana Monkette Business","[{""type"":""image/png"",""uri"":""https://arweave.net/vlr6q7SKArrqxtm0-oc19iciVk-KP-76MohlRi24a_c""}]","image",,"[{""address"":""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz"",""share"":100}]","https://arweave.net/vlr6q7SKArrqxtm0-oc19iciVk-KP-76MohlRi24a_c"
